"GitHub.Repo","Engineered.ML.Project","Python_Percentage","Assign.Multi.Targets","Call.Star","List.Comprehension","Dict.Comprehension","Set.Comprehension","Truth.Value.Test","Chain.Compare","For.Multi.Targets","For.Else","PY_Assign.Multi.Targets","PY_Call.Star","PY_List.Comprehension","PY_Dict.Comprehension","PY_Set.Comprehension","PY_Truth.Value.Test","PY_Chain.Compare","PY_For.Multi.Targets","PY_For.Else","duplicated_lines_density","security_remediation_effort","duplicated_files","violations","critical_violations","info_violations","uncovered_lines","complexity","minor_violations","duplicated_lines","sqale_index","bugs","ncloc","reliability_remediation_effort","reliability_rating","sqale_debt_ratio","comment_lines_density","security_hotspots","cognitive_complexity","duplicated_blocks","blocker_violations","major_violations","security_rating","files","code_smells","security_hotspots_to_review_status","vulnerabilities","file_complexity","HIGH_reliability_issues","MEDIUM_reliability_issues","LOW_reliability_issues","HIGH_maintainability_issues","MEDIUM_maintainability_issues","LOW_maintainability_issues","HIGH_security_issues","MEDIUM_security_issues","LOW_security_issues","tot_pythonic","tot_non_pythonic","pythonic_percentage"
"https://github.com/opencv/open_model_zoo.git",0,100,4443,41,77,36,1,501,165,17,3,21,223,761,247,13,4174,56,949,0,5.9,0,117,1036,515,5,69505,19509,177,7289,8869,43,90430,302,5,0.3,12.6,10,20201,381,14,325,1,681,993,10,0,28.6,78,78,0,581,230,182,0,0,48,6444,5284,0.549454297407913
"https://github.com/opencv/openvino_training_extensions.git",1,99.5529602131308,991,7,5,9,0,119,11,2,0,10,115,596,48,7,1697,37,272,6,6.6,0,62,491,187,78,33491,8550,34,6087,2742,64,59533,352,4,0.2,25,1,7052,290,1,191,1,587,427,1,0,14.6,6,121,5,199,121,107,0,0,64,2788,1144,0.709053916581892
"https://github.com/Open-Debin/Emotion-FAN.git",0,100,103,0,8,0,0,19,0,0,0,0,4,1,0,0,21,0,25,0,43.9,0,8,54,6,0,1240,237,31,779,275,1,1393,10,5,0.7,10.2,10,277,26,1,16,1,12,53,10,0,19.8,1,0,0,6,16,31,0,0,0,51,130,0.281767955801105
"https://github.com/OpenMined/PySyft.git",1,62.8257346867041,1178,3,30,15,0,152,55,5,2,7,123,231,39,17,3064,15,226,3,2.9,90,27,1229,313,182,47774,12597,130,3147,9892,84,83200,1814,5,0.4,8.7,204,11949,119,64,540,5,468,1142,204,3,26.9,80,33,2,318,519,305,3,0,7,3725,1440,0.721200387221684
"https://github.com/open-mmlab/mmdetection.git",1,99.1642482443124,6261,18,92,23,1,472,104,16,2,9,336,1351,87,0,2632,132,686,2,18.5,0,620,2340,749,202,79818,14151,555,43488,14845,225,161684,1233,5,0.3,23.5,62,16654,2406,13,821,1,1951,2115,62,0,7.3,34,397,9,788,594,733,0,0,185,5235,6989,0.428255890052356
"https://github.com/open-mmlab/mmfashion.git",1,99.8378381152273,354,5,14,9,0,25,2,1,0,0,6,13,1,0,182,0,108,0,23.3,0,54,121,34,2,5863,1091,32,2905,651,5,9704,35,5,0.2,8.6,8,1141,169,2,51,1,161,116,8,0,6.8,5,6,3,37,48,31,0,0,6,310,410,0.430555555555556
"https://github.com/open-mmlab/mmskeleton.git",0,52.6124736623031,358,16,14,0,0,34,5,1,0,1,22,92,9,0,171,2,63,0,28.7,0,23,218,27,0,4965,1082,118,2639,1197,3,6834,13,3,0.6,11.4,17,1303,50,0,73,1,95,215,17,0,11.4,3,26,0,30,67,118,0,0,23,360,428,0.456852791878173
"https://github.com/OpenNMT/OpenNMT-py.git",1,95.8381311946947,832,1,14,3,0,126,25,2,0,0,50,241,18,4,649,3,188,9,11.8,0,20,451,200,12,14179,3775,98,4170,3717,35,27234,202,5,0.5,14.1,22,5385,196,3,138,1,152,416,22,0,24.8,6,34,2,197,124,95,0,0,7,1162,1003,0.536720554272517
"https://github.com/OpenNMT/OpenNMT-tf.git",1,99.1302360286906,602,1,3,0,0,43,22,0,1,0,15,74,9,0,446,1,92,0,0.6,0,4,135,60,5,9967,2648,27,134,1175,1,16206,10,3,0.2,21.2,1,2257,8,0,43,1,115,134,1,0,23,28,5,0,60,40,32,0,0,4,637,672,0.486631016042781
"https://github.com/openseg-group/openseg.pytorch.git",0,65.0708992427045,968,51,23,9,0,64,31,0,1,45,129,142,13,0,794,5,91,1,16.2,0,52,1003,108,9,14928,3439,613,4290,4806,28,18839,125,5,0.9,13.7,53,4058,198,14,259,1,177,975,53,0,19.4,21,19,1,115,241,619,0,0,6,1220,1147,0.515420363329109
"https://github.com/osmr/imgclsmob.git",0,99.9613554924589,8000,54,32,3,0,1397,406,2,0,1,80,1517,45,0,5318,34,1423,0,19.3,0,678,3337,962,0,111166,31192,1011,69858,21435,227,200182,1285,5,0.4,38.2,40,28719,4185,23,1341,1,826,3110,40,0,37.8,67,320,0,1027,1076,1005,0,0,107,8418,9894,0.459698558322412
"https://github.com/ottogroup/palladium.git",1,97.3746531966837,175,0,2,2,0,22,2,0,0,10,14,25,9,0,96,9,13,2,0,0,0,206,24,0,3923,849,144,0,705,18,5806,130,4,0.4,14.7,10,401,0,3,35,1,40,188,10,0,21.2,2,25,0,26,18,144,0,0,8,178,203,0.467191601049869
"https://github.com/OUCMachineLearning/OUCML.git",0,96.3589622198164,545,3,6,0,0,67,3,1,0,3,44,42,1,0,231,2,74,0,22,0,43,523,61,0,9553,1484,227,3420,2340,11,10908,151,5,0.7,10.7,21,1444,167,8,227,1,115,512,21,0,13,66,79,0,61,225,226,0,0,76,397,625,0.388454011741683
"https://github.com/ownthink/Jiagu.git",1,100,82,0,2,1,1,22,1,3,0,0,0,32,3,0,34,4,41,0,16,0,2,50,13,0,1681,493,20,426,310,0,1907,0,1,0.5,13.5,5,597,2,0,17,1,23,50,5,0,21.4,0,1,0,13,17,20,0,0,1,114,112,0.504424778761062
"https://github.com/PacktPublishing/Advanced-Deep-Learning-with-Keras.git",0,100,423,2,2,1,0,49,7,1,0,10,0,15,0,0,172,0,18,0,13.1,0,25,178,12,0,6111,793,32,1787,907,3,7993,25,5,0.4,32.4,11,978,64,2,132,1,72,175,11,0,11,2,93,0,12,131,32,0,0,92,215,485,0.307142857142857
"https://github.com/PacktPublishing/Deep-Reinforcement-Learning-Hands-On.git",0,54.1675888916375,652,2,3,2,0,57,4,1,0,0,44,87,7,0,268,1,116,0,24.1,0,59,163,11,3,9957,1757,58,3463,944,2,10995,10,3,0.3,5.6,15,2460,168,0,91,1,144,161,15,0,12.2,1,50,0,11,89,61,0,0,48,523,721,0.420418006430868
"https://github.com/PaddlePaddle/models.git",1,61.9349108495151,3141,23,60,25,1,280,151,15,3,27,113,426,76,0,2280,55,372,0,58.5,0,242,1317,389,11,42405,10526,551,51126,9985,26,59592,203,5,0.6,20.9,45,12958,1281,11,355,1,421,1291,45,0,25.1,45,42,4,425,321,545,0,0,30,3349,3699,0.475170261066969
"https://github.com/PaddlePaddle/PARL.git",1,90.5211046593517,2632,9,57,23,2,213,37,10,9,2,48,274,9,0,1089,7,211,0,34.1,30,322,1453,211,6,39647,7959,676,27496,8000,68,50513,488,5,0.5,24.1,108,7088,947,33,527,5,632,1384,108,1,12.7,75,317,1,256,450,678,1,0,281,1640,2992,0.35405872193437
"https://github.com/persephone-tools/persephone.git",1,99.7656631020496,173,0,5,1,1,10,4,5,1,0,9,83,5,0,146,0,22,1,0.7,0,1,137,19,42,2909,669,54,42,733,1,3851,5,3,0.6,24.9,7,699,2,0,22,1,39,136,7,0,17.2,2,1,0,19,21,96,0,0,0,266,200,0.570815450643777
"https://github.com/PetrochukM/PyTorch-NLP.git",1,98.8853594733665,177,1,4,0,0,11,5,0,0,1,36,130,8,1,123,0,28,1,1,0,4,79,14,12,3659,868,12,88,279,22,4596,145,3,0.2,36,62,773,4,0,41,1,131,57,62,0,6.6,0,23,1,14,20,23,0,0,2,328,198,0.623574144486692
"https://github.com/pgmpy/pgmpy.git",1,99.6852089562694,1094,86,16,11,4,36,7,32,1,6,179,390,111,8,691,2,122,3,31,0,42,1205,83,35,19792,4631,474,20869,5023,23,43562,66,5,0.4,29,2,3877,314,14,599,1,167,1182,2,0,27.7,12,505,1,90,584,508,0,0,490,1512,1287,0.540192926045016
"https://github.com/philipperemy/deep-speaker.git",0,96.7836931192543,72,0,2,1,0,6,0,0,0,0,4,37,0,0,18,1,8,0,0,0,0,53,2,2,1115,198,3,0,251,1,1267,5,4,0.7,19,1,117,0,0,46,1,19,52,1,0,10.4,7,20,0,5,41,5,0,0,20,68,81,0.456375838926175
"https://github.com/philipperemy/keract.git",1,100,44,2,1,0,0,3,0,0,0,0,2,8,3,0,32,1,8,0,2.7,0,2,64,14,0,973,186,10,44,664,0,1084,0,1,2,21.8,0,317,2,0,40,1,18,64,0,0,10.3,1,23,0,14,40,10,0,0,23,54,50,0.519230769230769
"https://github.com/philipperemy/keras-tcn.git",0,53.9169490653278,42,0,0,0,0,5,2,0,0,0,0,26,3,0,29,0,3,0,5,0,4,34,2,1,1014,157,6,98,243,0,1335,0,1,0.6,19.4,1,178,6,0,25,1,29,34,1,0,5.4,0,16,0,2,25,7,0,0,15,61,49,0.554545454545455
"https://github.com/piEsposito/blitz-bayesian-deep-learning.git",1,53.8359436095788,186,0,0,0,0,4,0,0,0,1,6,8,0,0,48,0,4,0,17.3,0,5,154,4,0,1678,292,112,591,516,18,2140,38,3,0.8,21.1,0,199,18,0,38,1,34,136,0,0,8.6,0,18,0,4,21,111,0,0,0,67,190,0.260700389105058
"https://github.com/podgorskiy/ALAE.git",0,100,311,9,1,4,0,23,0,0,0,0,14,49,4,0,112,2,37,0,30.9,0,28,189,56,0,4537,774,76,2459,1055,4,5580,15,3,0.6,9.5,20,827,229,0,57,1,45,185,20,0,17.2,0,10,0,56,53,76,0,0,6,218,348,0.385159010600707
"https://github.com/PreferredAI/cornac.git",1,68.7434699595022,922,27,13,4,2,60,20,2,0,2,27,208,44,1,493,0,182,0,6.3,0,42,539,82,4,14492,3113,285,2677,2772,9,22416,46,3,0.4,37.9,32,2897,92,0,168,1,296,530,32,0,10.5,9,22,0,89,152,289,0,0,13,957,1050,0.476831091180867
"https://github.com/Project-MONAI/MONAI.git",1,94.4081022968418,3820,73,33,9,0,270,76,30,0,223,273,775,116,24,3562,34,584,2,5,0,190,1409,358,26,76537,18900,312,10747,8647,40,128862,244,5,0.2,31.5,40,18812,512,2,711,1,1123,1369,40,0,16.8,37,427,7,365,673,331,0,0,410,5593,4311,0.564721324717286
"https://github.com/pymc-devs/pymc3.git",1,99.8582091278526,2106,5,7,5,0,132,72,0,0,16,358,412,127,81,1427,27,194,5,2.2,0,19,2171,310,53,33949,7545,1186,2003,10251,58,55332,412,5,0.6,27.5,3,5986,99,6,616,1,210,2113,3,0,35.9,11,406,3,348,532,1233,0,0,356,2647,2327,0.532167269802975
"https://github.com/pyprob/pyprob.git",1,85.1458581315086,886,0,2,0,0,83,6,2,1,0,57,160,15,0,267,0,60,0,15.3,0,27,669,55,5,10714,2090,327,2178,5125,1,11206,10,5,1.5,7.8,8,2174,188,1,281,1,93,668,8,0,22.5,1,5,0,55,291,322,0,0,5,559,980,0.363222871994802
"https://github.com/pyro-ppl/funsor.git",1,97.1541913726068,1223,2,6,2,1,35,15,0,0,10,256,119,108,13,606,5,199,2,5.7,0,17,381,50,67,16935,3977,138,2082,1842,32,26713,141,5,0.2,13.4,3,3236,159,8,118,1,118,349,3,0,33.7,8,34,0,50,94,205,0,0,10,1318,1284,0.506533435818601
"https://github.com/pyro-ppl/pyro.git",1,99.3577468122245,4429,15,23,8,5,284,54,1,2,17,483,387,200,19,1852,24,554,0,5.8,0,82,1634,231,70,56416,13174,1032,7797,6813,89,88394,343,5,0.3,23.4,8,10942,444,30,271,1,627,1545,8,0,21,30,66,0,231,215,1099,0,0,7,3536,4821,0.423118343903315
"https://github.com/pytorch/audio.git",1,80.6133526081325,2350,22,13,3,0,133,52,3,1,5,166,398,26,1,818,33,193,2,8.2,0,97,579,83,12,33350,6703,205,7752,3191,45,57267,271,5,0.2,26.8,81,4562,305,11,268,1,530,534,81,0,12.6,13,68,3,81,245,208,0,0,39,1642,2577,0.389191751599905
"https://github.com/pytorch/captum.git",1,94.8785018429986,1360,2,12,7,0,42,22,2,0,0,110,176,16,0,524,3,126,0,2.4,0,32,347,56,26,16490,3931,74,1426,2098,14,35970,98,3,0.2,33.6,6,3140,67,0,191,1,241,333,6,0,16.3,1,17,1,57,177,99,0,0,4,955,1447,0.397585345545379
"https://github.com/pytorch/elastic.git",1,55.4221376331209,54,0,1,0,0,3,0,0,0,0,0,2,1,0,31,1,5,0,0,0,0,15,2,3,1075,218,0,0,40,0,1944,0,1,0.1,17.8,4,198,0,0,10,1,21,15,4,0,10.9,0,0,0,2,10,3,0,0,0,40,58,0.408163265306122
"https://github.com/pytorch/examples.git",0,82.7880344577044,277,2,6,1,0,73,6,1,0,1,22,21,8,0,217,1,49,0,4.3,0,11,93,10,1,5733,1085,27,486,487,0,7618,0,1,0.2,18.1,16,1019,20,0,55,1,91,93,16,0,11.9,1,1,0,11,54,28,0,0,1,319,366,0.465693430656934
"https://github.com/pytorch/fairseq.git",1,98.1943465693042,4620,30,46,24,6,530,227,4,1,51,194,1253,176,27,4254,33,747,1,7.8,0,203,1929,490,141,84387,22411,482,15222,15573,96,145253,604,5,0.4,12.6,173,23731,666,12,804,1,1007,1833,173,0,22.3,15,197,12,498,730,605,0,0,123,6736,5488,0.551047120418848
"https://github.com/pytorch/ignite.git",1,98.8814142206401,2758,1,11,4,0,211,42,2,0,22,98,214,34,0,838,25,164,0,9.5,0,86,597,146,7,32527,7200,95,6907,4372,44,44383,222,3,0.3,24.6,31,5037,504,0,349,1,312,553,31,0,23.1,1,163,2,147,306,100,0,0,121,1395,3029,0.315325497287523
"https://github.com/pytorch/text.git",1,80.8827581421075,529,4,6,1,0,17,7,0,0,13,14,67,23,0,360,1,103,0,5.5,0,39,215,33,23,8828,1871,77,1226,1356,6,14399,35,5,0.3,23,40,1662,67,2,80,1,167,209,40,0,11.2,2,4,0,33,78,98,0,0,0,581,564,0.507423580786026
"https://github.com/pytorch/vision.git",1,86.7650767924642,2583,76,32,4,0,162,42,5,1,39,246,588,72,24,2136,93,320,8,3.2,0,66,931,207,122,43676,11290,265,3482,6343,43,72914,324,5,0.3,20.6,157,9439,218,23,314,1,353,888,157,0,32,26,41,2,210,293,385,0,0,23,3526,2905,0.548281760223915
"https://github.com/PyTorchLightning/pytorch-lightning.git",1,99.0113710151226,3686,0,16,4,3,584,59,1,3,43,428,496,163,49,3502,86,319,5,4.9,205,158,1179,432,244,78654,19225,80,8619,7679,119,114872,722,5,0.2,21.1,157,12241,363,24,399,5,1129,1049,157,11,17,16,109,2,432,297,320,8,3,8,5091,4356,0.538901238488409
"https://github.com/QData/TextAttack.git",1,99.9127372057234,497,0,27,2,4,44,9,2,1,1,25,102,9,1,578,5,59,0,24.2,0,13,225,73,19,9315,2347,28,8329,1755,10,24963,66,3,0.2,18.6,16,2660,24,0,105,1,253,215,16,0,9.3,0,39,1,73,96,46,0,0,30,780,586,0.571010248901903
"https://github.com/Qiskit/qiskit-aqua.git",1,99.1414586903877,2535,71,53,13,1,185,70,43,2,8,47,568,113,14,1704,14,465,1,4.9,0,82,845,208,89,41135,9564,144,4923,6810,142,53768,472,3,0.4,36.9,5,11133,372,26,378,1,605,703,5,0,15.8,25,143,4,259,218,226,0,0,5,2934,2973,0.496698831894363
"https://github.com/quantumblacklabs/kedro.git",1,98.2571921624182,552,0,3,0,0,139,2,0,0,0,52,109,26,66,404,1,54,1,1.6,0,15,88,40,2,12755,3054,6,550,627,12,23594,95,5,0.1,18.9,23,1596,19,1,39,1,168,76,23,0,18.4,4,7,1,37,32,7,0,0,0,713,696,0.506032647267566
"https://github.com/quantumlib/Cirq.git",1,90.9262013365018,4283,294,28,5,4,689,114,3,1,8,1146,1153,338,65,3012,170,526,5,1.5,10,74,1527,566,61,90785,23683,259,3823,8707,217,156013,1103,5,0.2,26.8,267,13991,235,6,635,4,1184,1308,267,2,20,34,427,0,551,444,313,2,0,232,6423,5421,0.542299898682877
"https://github.com/r9y9/nnsvs.git",0,90.066411243578,688,6,3,0,0,51,17,0,0,4,43,64,6,0,686,5,102,0,13.7,210,34,297,90,18,12027,2861,71,3993,2972,8,20390,70,5,0.5,20.2,4,3828,171,9,109,5,141,282,4,7,20.7,9,11,1,97,97,88,7,0,6,910,765,0.543283582089552
"https://github.com/rail-berkeley/softlearning.git",0,99.3960953249151,248,0,1,1,0,9,8,0,0,6,78,43,44,0,153,1,74,0,1.9,0,7,274,11,25,4956,1171,109,231,1077,9,8652,65,5,0.4,14.2,2,709,14,5,124,1,109,265,2,0,10.7,38,30,0,10,121,134,0,0,27,399,267,0.599099099099099
"https://github.com/ray-project/ray.git",1,73.5606730939134,12812,47,285,104,16,1913,378,24,22,141,734,3955,698,211,13068,187,2034,8,3.5,100,419,8294,1720,1469,311834,75128,2145,28190,45702,382,540705,2598,5,0.3,21.8,971,67844,1102,57,2903,5,3553,7907,971,5,21.2,92,861,9,1708,2616,3581,5,0,562,21036,15601,0.574173649589213
"https://github.com/regel/loudml.git",1,95.5906418201284,294,0,17,1,0,17,6,18,0,2,16,34,17,0,206,0,61,0,5.4,60,10,142,47,11,5795,1524,47,776,699,0,10682,0,1,0.2,11.3,16,1220,43,4,33,5,45,140,16,2,33.9,0,4,0,49,33,58,2,0,4,336,353,0.48766328011611
"https://github.com/RexYing/gnn-model-explainer.git",0,69.7015077105946,169,0,0,0,0,10,4,0,0,1,2,44,12,0,106,0,11,0,1.4,0,1,183,28,5,2491,478,75,74,995,6,3867,58,4,0.9,14.8,1,676,4,0,75,1,18,177,1,0,26.6,4,21,0,24,73,80,0,0,16,176,183,0.49025069637883
"https://github.com/ria-com/nomeroff-net.git",1,75.3512157655775,358,27,6,3,0,15,6,3,0,1,10,138,1,0,221,2,67,0,9.4,0,19,110,13,0,6152,1443,55,1085,618,5,8496,48,4,0.2,13.7,6,1329,43,1,41,1,122,105,6,0,11.8,4,3,0,12,43,50,0,0,1,440,418,0.512820512820513
"https://github.com/richzhang/colorization-pytorch.git",0,96.8781055553069,99,0,0,0,0,15,1,0,0,0,25,6,0,0,79,0,18,0,2.6,0,2,108,8,0,1717,379,35,71,486,1,1904,5,5,0.9,14.6,5,412,2,1,64,1,24,107,5,0,15.8,1,6,0,8,68,31,0,0,6,128,115,0.526748971193416
"https://github.com/rlworkgroup/garage.git",1,89.4936581614491,1744,3,11,3,0,99,11,1,0,12,82,296,78,2,524,8,157,2,11.3,0,146,270,42,0,24609,4324,23,8263,2223,17,42988,85,4,0.2,33.2,11,2736,464,0,205,1,561,253,11,0,7.7,40,61,0,39,191,23,0,0,47,1161,1872,0.382789317507418
"https://github.com/robotlearn/pyrobolearn.git",1,84.6828128497873,1942,56,15,3,0,143,66,9,0,1,138,654,26,0,3365,9,257,0,7.7,0,153,3144,732,400,57128,16503,800,12853,15478,66,64086,609,5,0.8,55,11,15062,343,20,1192,1,854,3078,11,0,19.4,17,102,16,737,1157,1184,0,0,68,4450,2234,0.665769000598444
"https://github.com/RTIInternational/gobbli.git",1,97.7201575817493,577,0,14,7,1,35,19,1,1,0,22,112,12,0,470,10,96,0,1.9,0,11,303,90,6,10148,2434,131,452,1910,4,16462,35,5,0.4,20.1,34,2816,20,3,73,1,130,299,34,0,18.7,8,6,0,93,77,129,0,0,3,722,655,0.524328249818446
"https://github.com/rusty1s/pytorch_geometric.git",1,99.2809399225458,3754,21,35,13,0,386,163,5,1,162,260,709,148,4,3237,69,580,0,5.3,10,211,920,293,106,73379,16187,235,8223,6613,118,102406,607,5,0.2,20.9,56,15752,461,3,283,4,1225,800,56,2,13.2,9,136,3,288,174,338,2,0,11,5169,4378,0.541426626165287
"https://github.com/rwightman/pytorch-image-models.git",1,84.8974162872115,2130,60,14,4,2,152,47,6,1,48,171,424,35,14,2050,31,245,0,4.6,0,66,942,278,10,35825,9973,211,3946,9748,27,62960,156,5,0.5,15.2,27,9487,237,3,440,1,258,915,27,0,38.7,5,52,1,280,415,220,0,0,28,3018,2416,0.555391976444608
"https://github.com/rwth-i6/returnn.git",1,97.2503290319842,4648,12,23,15,1,477,190,0,0,29,151,1190,318,8,6451,303,650,0,5.8,120,63,2677,575,85,89279,24192,672,11609,26761,108,138002,884,5,0.6,25,44,28178,640,10,1335,4,305,2557,44,12,79.8,102,237,4,570,1234,752,12,0,139,9100,5366,0.629061247062077
"https://github.com/santi-pdp/pase.git",0,69.3170092829908,1284,101,14,7,0,195,45,1,1,2,16,82,10,0,1024,0,150,0,36.8,0,43,1119,255,18,18745,4164,452,11783,6756,37,22322,365,5,1,14.4,72,6309,177,15,379,1,99,1082,72,0,42.1,23,47,3,249,373,460,0,0,34,1284,1648,0.437926330150068
"https://github.com/scikit-learn-contrib/imbalanced-learn.git",1,96.7476401564537,427,0,0,1,0,15,2,1,0,3,36,62,32,7,286,7,85,1,6.6,0,31,732,57,31,9419,1908,549,2057,2156,20,17338,153,3,0.4,35.6,1,1612,108,0,95,1,144,712,1,0,13.3,5,66,0,60,73,581,0,0,50,519,446,0.537823834196891
"https://github.com/SeanNaren/deepspeech.pytorch.git",1,99.4604452650856,93,3,0,0,0,2,1,0,0,0,4,14,3,0,50,1,10,0,0,0,0,45,2,0,1652,314,22,0,251,1,2589,10,5,0.3,16.3,28,267,0,1,20,1,40,44,28,0,7.9,1,10,0,2,20,22,0,0,10,82,99,0.453038674033149
"https://github.com/SeldonIO/alibi.git",1,99.91139632778,880,11,12,2,0,63,21,2,0,1,52,313,32,1,684,7,106,0,1.4,0,6,1115,75,71,13889,3342,610,543,4850,13,21082,80,4,0.8,39.5,7,3763,30,0,359,1,142,1102,7,0,23.5,44,188,0,96,325,681,0,0,179,1196,991,0.546867855509831
"https://github.com/SeldonIO/alibi-detect.git",1,99.8775209564846,951,18,3,13,0,73,15,0,0,0,72,209,24,1,883,52,112,0,9.3,0,84,943,74,68,16712,3543,366,4058,4332,17,24092,86,5,0.6,38.4,5,3469,227,2,433,1,281,926,5,0,12.6,62,289,0,92,400,434,0,0,270,1353,1073,0.557708161582852
"https://github.com/serengil/deepface.git",1,98.876572251401,214,0,0,0,0,35,10,1,0,0,1,3,0,0,67,0,20,0,1.2,0,4,49,20,0,3548,534,8,114,288,0,6406,0,1,0.1,22.2,7,538,8,0,21,1,69,49,7,0,7.7,1,0,0,21,20,8,0,0,0,91,260,0.259259259259259
"https://github.com/sergionr2/RacingRobot.git",1,88.0256764681243,49,3,1,0,0,1,0,0,0,0,0,9,4,0,35,0,5,0,5.6,0,2,105,14,4,1533,238,20,148,757,0,1630,0,1,1.5,25,1,280,2,0,67,1,30,105,1,0,7.9,1,2,0,15,66,24,0,0,2,53,54,0.495327102803738
"https://github.com/ShangtongZhang/DeepRL.git",0,97.5352965479905,136,0,3,1,0,4,0,0,0,0,8,23,0,0,67,0,19,0,4.2,0,5,100,56,0,2665,519,8,164,598,0,3019,0,1,0.7,4.9,1,385,6,8,28,1,33,100,1,0,15.7,0,6,0,64,28,8,0,0,6,117,144,0.448275862068966
"https://github.com/shibing624/pycorrector.git",1,99.8499349115279,333,1,16,2,1,28,11,2,0,0,8,118,11,0,256,6,93,0,2.4,0,8,162,97,0,5797,1397,26,496,1367,2,16595,12,5,0.3,12.1,7,1747,12,1,38,1,111,160,7,0,12.6,3,4,0,99,42,19,0,0,3,492,394,0.55530474040632
"https://github.com/silvandeleemput/memcnn.git",1,94.9241448628954,144,1,0,0,0,38,0,0,0,0,36,49,0,0,83,0,12,0,4.9,0,4,136,6,0,2312,421,119,215,364,4,2750,17,3,0.4,22.9,2,311,6,0,11,1,49,132,2,0,8.6,0,8,2,6,9,117,0,0,6,180,183,0.495867768595041
"https://github.com/snap-stanford/ogb.git",0,100,1191,5,9,28,0,138,23,2,2,24,19,131,18,0,577,1,177,0,37.9,0,110,605,230,13,18532,3933,126,11957,4099,25,21772,130,5,0.6,14.3,15,4734,686,3,233,1,166,580,15,0,23.7,4,89,0,229,212,139,0,0,25,947,1398,0.403837953091684
"https://github.com/snorkel-team/snorkel.git",1,100,368,1,1,2,0,8,1,0,0,0,11,73,9,0,133,1,49,0,2.1,0,8,175,6,2,5404,1136,125,286,550,0,7625,0,1,0.2,35.6,4,761,18,1,41,1,146,175,4,0,7.8,5,14,0,12,36,127,0,0,14,276,381,0.420091324200913
"https://github.com/songlab-cal/tape.git",0,97.361125447923,231,0,0,0,0,14,3,0,0,0,22,24,16,0,169,6,28,1,1.2,0,2,84,16,3,3727,826,34,84,532,3,4801,35,5,0.4,19.5,3,652,4,2,29,1,34,81,3,0,24.3,1,5,0,17,27,37,0,0,3,266,248,0.517509727626459
"https://github.com/SPFlow/SPFlow.git",1,98.9069261008513,819,12,9,8,2,49,7,1,0,10,17,109,7,0,345,4,120,0,1.6,0,12,769,62,11,11656,2198,170,403,4555,33,16813,213,5,0.9,16.4,13,2224,28,10,516,1,213,736,13,0,10.3,26,142,1,73,493,170,0,0,120,612,907,0.402896642527979
"https://github.com/SpursLipu/YOLOv3-ModelCompression-MultidatasetTraining-Multibackbone.git",0,99.2911843116263,627,53,7,0,0,130,1,0,0,2,7,106,17,0,545,7,77,0,43.5,0,23,671,163,0,9071,2022,217,6263,5986,6,10818,51,5,1.8,19.9,20,4449,338,4,287,1,36,665,20,0,56.2,4,10,0,165,283,217,0,0,7,761,818,0.481950601646612
"https://github.com/sql-machine-learning/elasticdl.git",1,89.4342325971485,666,2,19,16,0,33,5,0,4,0,23,151,9,2,483,0,132,5,8.4,0,35,291,47,27,11869,2812,81,2562,1468,3,20934,20,5,0.2,18.4,24,2350,102,1,135,1,230,288,24,0,12.2,27,39,0,47,133,106,0,0,37,805,745,0.519354838709677
"https://github.com/sshuair/torchsat.git",1,99.6790613185445,245,12,2,0,0,25,9,0,0,6,11,28,5,0,170,2,15,0,0.3,0,1,177,21,14,3896,968,43,22,1039,5,5254,25,5,0.7,26.2,43,693,2,3,96,1,52,172,43,0,18.6,5,13,0,19,96,57,0,0,13,237,293,0.447169811320755
"https://github.com/stanfordnlp/stanza.git",1,97.6847241862667,1779,14,19,5,2,263,127,16,2,5,98,1127,46,2,2328,5,490,30,0.7,30,18,1067,357,175,38682,10190,293,528,8287,45,52394,325,5,0.5,22.4,96,12957,26,17,225,5,481,1021,96,1,21.2,16,36,3,367,203,451,1,0,5,4131,2227,0.649732620320856
"https://github.com/stellargraph/stellargraph.git",1,98.7789010450018,1219,1,3,0,2,156,12,13,0,28,90,281,49,22,574,14,108,0,3.7,0,23,969,90,21,17337,3554,555,1808,4454,23,27974,135,5,0.5,30.5,36,2977,83,3,300,1,156,946,36,0,22.8,10,76,0,102,282,562,0,0,55,1166,1406,0.453343701399689
"https://github.com/stephenhky/PyShortTextCategorization.git",1,99.5074854545315,132,0,1,2,0,10,0,0,0,0,11,55,20,0,84,0,14,0,0.3,0,1,94,40,0,2273,528,19,22,584,0,2705,0,1,0.7,52.1,4,364,2,1,34,1,70,94,4,0,7.5,0,11,0,41,37,16,0,0,11,184,145,0.559270516717325
"https://github.com/studioml/studio.git",1,91.0119953002468,381,1,9,7,0,24,17,0,0,2,4,67,14,3,471,0,44,0,1.7,30,7,340,137,16,8541,2121,79,274,2059,6,12194,65,5,0.6,5.7,30,2233,10,2,106,2,121,333,30,1,17.5,4,10,1,136,104,93,0,0,9,605,439,0.579501915708812
"https://github.com/Sujit-O/pykg2vec.git",1,100,301,0,2,0,1,12,2,4,0,0,2,30,15,0,73,0,20,0,3.9,0,6,76,17,2,3840,650,13,310,525,2,4623,10,3,0.4,30.8,2,576,17,0,44,1,45,74,2,0,14.4,0,24,0,17,42,15,0,0,22,140,322,0.303030303030303
