GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community,Continuous Integration,Documentation,History,Issues,License,Unit Testing,Pyhton_Percentage,A1_Elements,A2_Elements,B1_Elements,B2_Elements,C1_Elements,C2_Elements,Assign Multi Targets,Call Star,List Comprehension,Dict Comprehension,Set Comprehension,Truth Value Test,Chain Compare,For Multi Targets,For Else,PY_Assign Multi Targets,PY_Call Star,PY_List Comprehension,PY_Dict Comprehension,PY_Set Comprehension,PY_Truth Value Test,PY_Chain Compare,PY_For Multi Targets,PY_For Else,duplicated_lines_density,functions,security_remediation_effort,sqale_rating,duplicated_files,line_coverage,violations,critical_violations,info_violations,uncovered_lines,complexity,minor_violations,duplicated_lines,security_hotspots_reviewed,sqale_index,bugs,ncloc,reliability_remediation_effort,false_positive_issues,reopened_issues,reliability_rating,sqale_debt_ratio,comment_lines_density,security_hotspots,security_review_rating,cognitive_complexity,duplicated_blocks,open_issues,blocker_violations,major_violations,development_cost,security_rating,effort_to_reach_maintainability_rating_a,comment_lines,confirmed_issues,files,wont_fix_issues,classes,statements,lines_to_cover,security_hotspots_reviewed_status,lines,coverage,code_smells,security_hotspots_to_review_status,vulnerabilities,file_complexity,HIGH_reliability_issues,MEDIUM_reliability_issues,LOW_reliability_issues,HIGH_maintainability_issues,MEDIUM_maintainability_issues,LOW_maintainability_issues,HIGH_security_issues,MEDIUM_security_issues,LOW_security_issues
https://github.com/PaddlePaddle/models.git,Y,4767,4330,152027,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/PaddlePaddle/models/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/PaddlePaddle/models/issues/4733 and https://github.com/PaddlePaddle/models/issues/4704 but there's still many open issues",https://github.com/PaddlePaddle/models/blob/release/1.8/LICENSE is provided.,There are test files for some of the projects,61.93491084951515,0,0,0,0,0,0,3141,23,60,25,1,280,151,15,3,27,113,426,76,0,2280,55,372,0,58.5,3295,0,1.0,242,0.0,1317,389,11,42405,10526,551,51126,0.0,9985,26,59592,203,0,0,5.0,0.6,20.9,45,5.0,12958,1281,1317,11,355,1787760,1.0,0,15746,0,421,0,590,43646,42405,0,87355,0.0,1291,45,0,25.1,45,42,4,425,321,545,0,0,30
https://github.com/PaddlePaddle/PARL.git,Y,1169,222,29083,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/PaddlePaddle/PARL/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/PaddlePaddle/PARL/issues/324 and https://github.com/PaddlePaddle/PARL/issues/305",https://github.com/PaddlePaddle/PARL/blob/develop/LICENSE is provided.,There are many files related to testing.,90.52110465935174,0,0,0,0,0,0,2632,9,57,23,2,213,37,10,9,2,48,274,9,0,1089,7,211,0,34.1,3855,30,1.0,322,0.0,1453,211,6,39647,7959,676,27496,0.0,8000,68,50513,488,0,0,5.0,0.5,24.1,108,5.0,7088,947,1453,33,527,1515390,5.0,0,16009,0,632,0,839,40784,39647,0,80750,0.0,1384,108,1,12.7,75,317,1,256,450,678,1,0,281
https://github.com/persephone-tools/persephone.git,Y,114,1182,3791,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/persephone-tools/persephone/graphs/contributors shows that there are 4 contributors but mainly 2,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",There is a well-maintained README and most of the functions in https://github.com/persephone-tools/persephone/blob/master/persephone/corpus_reader.py and https://github.com/persephone-tools/persephone/blob/master/persephone/corpus.py and https://github.com/persephone-tools/persephone/blob/master/persephone/results.py have appropriate docstrings,https://github.com/persephone-tools/persephone/graphs/commit-activity shows that there are have been few activities in the past but some activities in the past month,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/persephone-tools/persephone/issues/234 and https://github.com/persephone-tools/persephone/issues/231",https://github.com/persephone-tools/persephone/blob/master/LICENSE,There are many files related to testing,99.76566310204956,0,0,0,0,0,0,173,0,5,1,1,10,4,5,1,0,9,83,5,0,146,0,22,1,0.7,253,0,1.0,1,0.0,137,19,42,2909,669,54,42,0.0,733,1,3851,5,0,0,3.0,0.6,24.9,7,5.0,699,2,137,0,22,115530,1.0,0,1276,0,39,0,14,3108,2909,0,6018,0.0,136,7,0,17.2,2,1,0,19,21,96,0,0,0
https://github.com/PetrochukM/PyTorch-NLP.git,Y,1725,408,4596,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/PetrochukM/PyTorch-NLP/graphs/contributors shows that there are multiple contributors but mainly 1,The project uses Travis CI,There is a well-maintained documentation,No evidence of sustained commit activity,"The project maintainers (mainly 1 person) respond to issues, as evidenced by https://github.com/PetrochukM/PyTorch-NLP/issues/89 and https://github.com/PetrochukM/PyTorch-NLP/issues/71",https://github.com/PetrochukM/PyTorch-NLP/blob/master/LICENSE is provided.,There are many files related to testing.,98.88535947336648,0,0,0,0,0,0,177,1,4,0,0,11,5,0,0,1,36,130,8,1,123,0,28,1,1.0,410,0,1.0,4,0.0,79,14,12,3659,868,12,88,0.0,279,22,4596,145,0,0,3.0,0.2,36.0,62,5.0,773,4,79,0,41,137880,1.0,0,2581,0,131,0,55,3795,3659,0,8816,0.0,57,62,0,6.6,0,23,1,14,20,23,0,0,2
https://github.com/pgmpy/pgmpy.git,Y,1483,2630,23912,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/pgmpy/pgmpy/graphs/contributors shows that there are multiple contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",There is a well-maintained README and most of the functions in https://github.com/pgmpy/pgmpy/blob/dev/pgmpy/base/UndirectedGraph.py and https://github.com/pgmpy/pgmpy/blob/dev/pgmpy/inference/ExactInference.py and https://github.com/pgmpy/pgmpy/blob/dev/pgmpy/inference/EliminationOrder.py have appropriate docstrings,https://github.com/pgmpy/pgmpy/graphs/commit-activity shows that there are have been activities in the past consistently,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/pgmpy/pgmpy/issues/1298 and https://github.com/pgmpy/pgmpy/issues/1293",https://github.com/pgmpy/pgmpy/blob/dev/LICENSE,There are many files related to testing,99.68520895626936,0,0,0,0,0,0,1094,86,16,11,4,36,7,32,1,6,179,390,111,8,691,2,122,3,31.0,2325,0,1.0,42,0.0,1205,83,35,19792,4631,474,20869,0.0,5023,23,43562,66,0,0,5.0,0.4,29.0,2,5.0,3877,314,1205,14,599,1306860,1.0,0,17762,0,167,0,286,20516,19792,0,67353,0.0,1182,2,0,27.7,12,505,1,90,584,508,0,0,490
https://github.com/philipperemy/deep-speaker.git,N,443,302,1158,The source code of the project exists as ad-hoc scripts.,https://github.com/philipperemy/deep-speaker/graphs/contributors shows that there are multiple contributors but mainly 1,CI is not used on the project,There is a well-maintained README but most of the functions in the source code are not documented.,https://github.com/philipperemy/deep-speaker/graphs/commit-activity shows that there are have been few activities in the past,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/philipperemy/deep-speaker/issues/59 and https://github.com/philipperemy/deep-speaker/issues/58",no license,There are files related to testing,96.78369311925432,0,0,0,0,0,0,72,0,2,1,0,6,0,0,0,0,4,37,0,0,18,1,8,0,0.0,104,0,1.0,0,0.0,53,2,2,1115,198,3,0,0.0,251,1,1267,5,0,0,4.0,0.7,19.0,1,5.0,117,0,53,0,46,38010,1.0,0,298,0,19,0,12,1117,1115,0,1913,0.0,52,1,0,10.4,7,20,0,5,41,5,0,0,20
https://github.com/philipperemy/keract.git,Y,748,276,1054,The source code of this project has been organised into different modules in a way that shows the relationship between different files,https://github.com/philipperemy/keract/graphs/contributors shows that there are multiple contributors,CI is not used on the project,There is a well-maintained README and some of the functions in https://github.com/philipperemy/keract/blob/master/keract/keract.py have appropriate docstrings,https://github.com/philipperemy/keract/graphs/commit-activity shows that there are have been some activities in the past with some activities in the past month,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/philipperemy/keract/issues/106v and https://github.com/philipperemy/keract/issues/105",https://github.com/philipperemy/keract/blob/master/LICENSE,There are files related to testing,100.0,0,0,0,0,0,0,44,2,1,0,0,3,0,0,0,0,2,8,3,0,32,1,8,0,2.7,65,0,1.0,2,0.0,64,14,0,973,186,10,44,100.0,664,0,1084,0,0,0,1.0,2.0,21.8,0,1.0,317,2,64,0,40,32520,1.0,0,302,0,18,0,6,982,973,0,1648,0.0,64,0,0,10.3,1,23,0,14,40,10,0,0,23
https://github.com/philipperemy/keras-tcn.git,N,829,351,1007,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors (Mainly one): https://github.com/philipperemy/keras-tcn/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",0,Few commits in the past month,"More closed than open, author responds frequently: https://github.com/philipperemy/keras-tcn/issues/145",https://github.com/philipperemy/keras-tcn/blob/master/LICENSE,There is no evidence of any testing done on the project.,53.91694906532781,0,0,0,0,0,0,42,0,0,0,0,5,2,0,0,0,0,26,3,0,29,0,3,0,5.0,58,0,1.0,4,0.0,34,2,1,1014,157,6,98,0.0,243,0,1335,0,0,0,1.0,0.6,19.4,1,5.0,178,6,34,0,25,40050,1.0,0,321,0,29,0,6,1030,1014,0,1977,0.0,34,1,0,5.4,0,16,0,2,25,7,0,0,15
https://github.com/piEsposito/blitz-bayesian-deep-learning.git,Y,133,183,2260,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/piEsposito/blitz-bayesian-deep-learning/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Some commits the past month,"More closed than open, author responds frequently: https://github.com/piEsposito/blitz-bayesian-deep-learning/issues/43",https://github.com/piEsposito/blitz-bayesian-deep-learning/blob/master/LICENSE,There are many files related to testing,53.83594360957876,0,0,0,0,0,0,186,0,0,0,0,4,0,0,0,1,6,8,0,0,48,0,4,0,17.3,174,0,1.0,5,0.0,154,4,0,1678,292,112,591,100.0,516,18,2140,38,0,0,3.0,0.8,21.1,0,1.0,199,18,154,0,38,64200,1.0,0,572,0,34,0,37,1721,1678,0,3418,0.0,136,0,0,8.6,0,18,0,4,21,111,0,0,0
https://github.com/plasticityai/magnitude.git,Y,1259,338,53869,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/plasticityai/magnitude/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a README, some codes are documented",Some commits the past month,"More closed than open, author does not respond frequently",https://github.com/plasticityai/magnitude/blob/master/LICENSE.txt,There are many files related to testing,99.95360980086076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,122,999,12,4,1822,14,434,7,8.0,3744,10,1.0,38,0.0,1850,594,66,43495,9713,648,7245,0.0,11127,238,58066,1985,0,0,5.0,0.6,26.0,99,5.0,11115,137,1850,25,517,1741980,4.0,0,20416,0,566,0,602,44912,43495,0,91019,0.0,1611,99,1,17.4,27,264,0,595,308,708,1,0,53
https://github.com/podgorskiy/ALAE.git,N,2148,288,5580,The source code of the project consists of some ad-hoc scripts.,Multiple contributors (Mainly one): https://github.com/podgorskiy/ALAE/graphs/contributors,No indications of using CI services,"There is a README, some codes are documented","No commits in the past few months, around 12 commits in the last year","More open than closed, author seldom replies",No license,There is no evidence of any testing done on the project.,100.0,0,0,0,0,0,0,311,9,1,4,0,23,0,0,0,0,14,49,4,0,112,2,37,0,30.9,310,0,1.0,28,0.0,189,56,0,4537,774,76,2459,0.0,1055,4,5580,15,0,0,3.0,0.6,9.5,20,5.0,827,229,189,0,57,167400,1.0,0,589,0,45,0,55,4547,4537,0,7957,0.0,185,20,0,17.2,0,10,0,56,53,76,0,0,6
https://github.com/PreferredAI/cornac.git,Y,208,1124,11859,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/PreferredAI/cornac/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Evidence of sustained commit activity but not consistent,"The project maintainers respond to issues, as evidenced by https://github.com/PreferredAI/cornac/issues/342 and https://github.com/PreferredAI/cornac/issues/296",https://github.com/PreferredAI/cornac/blob/master/LICENSE is provided.,There are many files related to testing.,68.74346995950219,0,0,0,0,0,0,922,27,13,4,2,60,20,2,0,2,27,208,44,1,493,0,182,0,6.3,1266,0,1.0,42,0.0,539,82,4,14492,3113,285,2677,0.0,2772,9,22416,46,0,0,3.0,0.4,37.9,32,5.0,2897,92,539,0,168,672480,1.0,0,13687,0,296,0,223,15183,14492,0,42220,0.0,530,32,0,10.5,9,22,0,89,152,289,0,0,13
https://github.com/Project-MONAI/MONAI.git,Y,1018,315,36452,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/Project-MONAI/MONAI/graphs/contributors shows that there are multiple contributors.,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well-maintained README, and the majority of the functions in https://github.com/Project-MONAI/MONAI/blob/master/monai/handlers/checkpoint_saver.py, https://github.com/Project-MONAI/MONAI/blob/master/monai/networks/utils.py , and https://github.com/Project-MONAI/MONAI/blob/master/monai/visualize/img2tensorboard.py have appropriate docstrings.","Checking https://github.com/Project-MONAI/MONAI/commits/master (or https://github.com/Project-MONAI/MONAI/pulse), there has been significant commit activity in the past month.","The project maintainers respond to issues, as evidenced by https://github.com/Project-MONAI/MONAI/issues/614 and https://github.com/Project-MONAI/MONAI/issues/598.",https://github.com/Project-MONAI/MONAI/blob/master/LICENSE is provided.,There are many files related to testing.,94.40810229684178,0,0,0,0,0,0,3820,73,33,9,0,270,76,30,0,223,273,775,116,24,3562,34,584,2,5.0,6737,0,1.0,190,0.0,1409,358,26,76537,18900,312,10747,0.0,8647,40,128862,244,0,0,5.0,0.2,31.5,40,5.0,18812,512,1409,2,711,3865860,1.0,0,59326,0,1123,0,2064,79794,76537,0,214996,0.0,1369,40,0,16.8,37,427,7,365,673,331,0,0,410
https://github.com/pymc-devs/pymc3.git,Y,5093,7404,32583,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pymc-devs/pymc3/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author does not respond frequently",https://github.com/pymc-devs/pymc3/blob/master/LICENSE,There are many files related to testing,99.85820912785256,0,0,0,0,0,0,2106,5,7,5,0,132,72,0,0,16,358,412,127,81,1427,27,194,5,2.2,3772,0,1.0,19,0.0,2171,310,53,33949,7545,1186,2003,0.0,10251,58,55332,412,0,0,5.0,0.6,27.5,3,5.0,5986,99,2171,6,616,1659960,1.0,0,21024,0,210,0,766,35130,33949,0,89675,0.0,2113,3,0,35.9,11,406,3,348,532,1233,0,0,356
https://github.com/pyprob/pyprob.git,Y,301,1246,11146,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pyprob/pyprob/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a README, some codes are documented",Consistent commits in the last month,"More open than closed, author seldom replies",https://github.com/pyprob/pyprob/blob/master/LICENSE,There are many files related to testing,85.14585813150859,0,0,0,0,0,0,886,0,2,0,0,83,6,2,1,0,57,160,15,0,267,0,60,0,15.3,1016,0,1.0,27,0.0,669,55,5,10714,2090,327,2178,0.0,5125,1,11206,10,0,0,5.0,1.5,7.8,8,5.0,2174,188,669,1,281,336180,1.0,0,951,0,93,0,136,10927,10714,0,14277,0.0,668,8,0,22.5,1,5,0,55,291,322,0,0,5
https://github.com/pyro-ppl/funsor.git,Y,128,405,17098,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contibutors: https://github.com/pyro-ppl/funsor/graphs/contributors,No indications of using CI services,"There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author responds frequently",https://github.com/pyro-ppl/funsor/blob/master/LICENSE.md,There are many files related to testing,97.1541913726068,0,0,0,0,0,0,1223,2,6,2,1,35,15,0,0,10,256,119,108,13,606,5,199,2,5.7,1810,0,1.0,17,0.0,381,50,67,16935,3977,138,2082,0.0,1842,32,26713,141,0,0,5.0,0.2,13.4,3,5.0,3236,159,381,8,118,801390,1.0,0,4126,0,118,0,155,17182,16935,0,36707,0.0,349,3,0,33.7,8,34,0,50,94,205,0,0,10
https://github.com/pyro-ppl/pyro.git,Y,6301,2040,65702,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pyro-ppl/pyro/graphs/contributors,No indications of using CI services,"There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author responds frequently",https://github.com/pyro-ppl/pyro/blob/dev/LICENSE.md,There are many files related to testing,99.35774681222448,0,0,0,0,0,0,4429,15,23,8,5,284,54,1,2,17,483,387,200,19,1852,24,554,0,5.8,6265,0,1.0,82,0.0,1634,231,70,56416,13174,1032,7797,0.0,6813,89,88394,343,0,0,5.0,0.3,23.4,8,5.0,10942,444,1634,30,271,2651820,1.0,0,26974,0,627,0,755,57998,56416,0,133298,0.0,1545,8,0,21.0,30,66,0,231,215,1099,0,0,7
https://github.com/pytorch/audio.git,Y,974,451,14845,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pytorch/audio/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author does not respond frequently",https://github.com/pytorch/audio/blob/master/LICENSE,There are many files related to testing,80.6133526081325,0,0,0,0,0,0,2350,22,13,3,0,133,52,3,1,5,166,398,26,1,818,33,193,2,8.2,3558,0,1.0,97,0.0,579,83,12,33350,6703,205,7752,0.0,3191,45,57267,271,0,0,5.0,0.2,26.8,81,5.0,4562,305,579,11,268,1718010,1.0,0,20965,0,530,0,714,34925,33350,0,94062,0.0,534,81,0,12.6,13,68,3,81,245,208,0,0,39
https://github.com/pytorch/captum.git,Y,1493,695,23319,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pytorch/captum/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More open than closed, author sometimes replies",https://github.com/pytorch/captum/blob/master/LICENSE,There are many files related to testing,94.87850184299865,0,0,0,0,0,0,1360,2,12,7,0,42,22,2,0,0,110,176,16,0,524,3,126,0,2.4,2100,0,1.0,32,0.0,347,56,26,16490,3931,74,1426,0.0,2098,14,35970,98,0,0,3.0,0.2,33.6,6,5.0,3140,67,347,0,191,1079100,1.0,0,18171,0,241,0,333,17094,16490,0,60278,0.0,333,6,0,16.3,1,17,1,57,177,99,0,0,4
https://github.com/pytorch/elastic.git,Y,453,141,10169,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pytorch/elastic/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author responds frequently",https://github.com/pytorch/elastic/blob/master/LICENSE,There are many files related to testing,55.4221376331209,0,0,0,0,0,0,54,0,1,0,0,3,0,0,0,0,0,2,1,0,31,1,5,0,0.0,105,0,1.0,0,0.0,15,2,3,1075,218,0,0,0.0,40,0,1944,0,0,0,1.0,0.1,17.8,4,5.0,198,0,15,0,10,58320,1.0,0,422,0,21,0,8,1102,1075,0,2954,0.0,15,4,0,10.9,0,0,0,2,10,3,0,0,0
https://github.com/pytorch/examples.git,N,13265,459,3609,Its a collection of projects/examples,Multiple contributors: https://github.com/pytorch/examples/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author does not respond frequently",https://github.com/pytorch/examples/blob/master/LICENSE,There is no evidence of any testing done on the project.,82.78803445770443,0,0,0,0,0,0,277,2,6,1,0,73,6,1,0,1,22,21,8,0,217,1,49,0,4.3,453,0,1.0,11,0.0,93,10,1,5733,1085,27,486,0.0,487,0,7618,0,0,0,1.0,0.2,18.1,16,5.0,1019,20,93,0,55,228540,1.0,0,1688,0,91,0,109,5847,5733,0,11276,0.0,93,16,0,11.9,1,1,0,11,54,28,0,0,1
https://github.com/pytorch/fairseq.git,Y,8204,1353,66699,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiole contributors: https://github.com/pytorch/fairseq/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author does not respond frequently",https://github.com/pytorch/fairseq/blob/master/LICENSE,There are many files related to testing,98.19434656930422,0,0,0,0,0,0,4620,30,46,24,6,530,227,4,1,51,194,1253,176,27,4254,33,747,1,7.8,8102,0,1.0,203,0.0,1929,490,141,84387,22411,482,15222,0.0,15573,96,145253,604,0,0,5.0,0.4,12.6,173,5.0,23731,666,1929,12,804,4357590,1.0,0,20991,0,1007,0,1468,86504,84387,0,193985,0.0,1833,173,0,22.3,15,197,12,498,730,605,0,0,123
https://github.com/pytorch/ignite.git,Y,2867,619,36702,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pytorch/ignite/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author responds frequently",https://github.com/pytorch/ignite/blob/master/LICENSE,There are many files related to testing,98.88141422064014,0,0,0,0,0,0,2758,1,11,4,0,211,42,2,0,22,98,214,34,0,838,25,164,0,9.5,3880,0,1.0,86,0.0,597,146,7,32527,7200,95,6907,0.0,4372,44,44383,222,0,0,3.0,0.3,24.6,31,5.0,5037,504,597,0,349,1331490,1.0,0,14454,0,312,0,308,32991,32527,0,72856,0.0,553,31,0,23.1,1,163,2,147,306,100,0,0,121
https://github.com/pytorch/text.git,Y,2337,566,11130,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pytorch/text/blob/master/LICENSE,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author does not respond frequently",https://github.com/pytorch/text/blob/master/LICENSE,There are many files related to testing,80.88275814210752,0,0,0,0,0,0,529,4,6,1,0,17,7,0,0,13,14,67,23,0,360,1,103,0,5.5,888,0,1.0,39,0.0,215,33,23,8828,1871,77,1226,0.0,1356,6,14399,35,0,0,5.0,0.3,23.0,40,5.0,1662,67,215,2,80,431970,1.0,0,4306,0,167,0,132,9129,8828,0,22458,0.0,209,40,0,11.2,2,4,0,33,78,98,0,0,0
https://github.com/pytorch/vision.git,Y,6570,1054,24787,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/pytorch/vision/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author does not respond frequently",https://github.com/pytorch/vision/blob/master/LICENSE,There are many files related to testing,86.76507679246416,0,0,0,0,0,0,2583,76,32,4,0,162,42,5,1,39,246,588,72,24,2136,93,320,8,3.2,4822,0,1.0,66,0.0,931,207,122,43676,11290,265,3482,0.0,6343,43,72914,324,0,0,5.0,0.3,20.6,157,5.0,9439,218,931,23,314,2187420,1.0,0,18975,0,353,0,986,44706,43676,0,109333,0.0,888,157,0,32.0,26,41,2,210,293,385,0,0,23
https://github.com/PyTorchLightning/pytorch-lightning.git,Y,6089,2599,38240,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/PyTorchLightning/pytorch-lightning/graphs/contributors shows that there are multiple contributors,"The project seems to use Circle CI but drop it, not very sure what they use exactly",There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/PyTorchLightning/pytorch-lightning/issues/2495 and https://github.com/PyTorchLightning/pytorch-lightning/issues/2456",https://github.com/PyTorchLightning/pytorch-lightning/blob/master/LICENSE is provided.,There are many files related to testing.,99.01137101512256,0,0,0,0,0,0,3686,0,16,4,3,584,59,1,3,43,428,496,163,49,3502,86,319,5,4.9,10420,205,1.0,158,0.0,1179,432,244,78654,19225,80,8619,0.0,7679,119,114872,722,0,0,5.0,0.2,21.1,157,5.0,12241,363,1179,24,399,3446160,5.0,0,30764,0,1129,0,2108,82102,78654,0,176440,0.0,1049,157,11,17.0,16,109,2,432,297,320,8,3,8
https://github.com/QData/TextAttack.git,Y,134,1022,11890,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/QData/TextAttack/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/QData/TextAttack/issues/155 and https://github.com/QData/TextAttack/issues/126",https://github.com/QData/TextAttack/blob/master/LICENSE is provided.,There are many files related to testing.,99.91273720572336,0,0,0,0,0,0,497,0,27,2,4,44,9,2,1,1,25,102,9,1,578,5,59,0,24.2,935,0,1.0,13,0.0,225,73,19,9315,2347,28,8329,0.0,1755,10,24963,66,0,0,3.0,0.2,18.6,16,5.0,2660,24,225,0,105,748890,1.0,0,5708,0,253,0,212,10028,9315,0,34400,0.0,215,16,0,9.3,0,39,1,73,96,46,0,0,30
https://github.com/Qiskit/qiskit-aqua.git,Y,362,5998,53797,The source code of this project has been organised into different modules in a way that shows the relationship between different files.,https://github.com/Qiskit/qiskit-aqua/graphs/contributors shows that there are multiple contributors,The project uses Travis CI,There is a well-maintained documentation,Evidence of sustained commit activity,"The project maintainers respond to issues, as evidenced by https://github.com/Qiskit/qiskit-aqua/issues/1013 and https://github.com/Qiskit/qiskit-aqua/issues/1066",https://github.com/Qiskit/qiskit-aqua/blob/master/LICENSE.txt is provided.,There are many files related to testing.,99.14145869038768,0,0,0,0,0,0,2535,71,53,13,1,185,70,43,2,8,47,568,113,14,1704,14,465,1,4.9,3907,0,1.0,82,0.0,845,208,89,41135,9564,144,4923,0.0,6810,142,53768,472,0,0,3.0,0.4,36.9,5,5.0,11133,372,845,26,378,1613040,1.0,0,31399,0,605,0,551,45364,41135,0,100187,0.0,703,5,0,15.8,25,143,4,259,218,226,0,0,5
https://github.com/quantumblacklabs/kedro.git,Y,2539,713,25394,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/quantumblacklabs/kedro/graphs/contributors,"The project uses various CI services to compute code coverage, check stylistic violations, etc.","There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author responds frequently",https://github.com/quantumblacklabs/kedro/blob/master/LICENSE.md,There are many files related to testing,98.25719216241816,0,0,0,0,0,0,552,0,3,0,0,139,2,0,0,0,52,109,26,66,404,1,54,1,1.6,1909,0,1.0,15,0.0,88,40,2,12755,3054,6,550,0.0,627,12,23594,95,0,0,5.0,0.1,18.9,23,5.0,1596,19,88,1,39,707820,1.0,0,5488,0,168,0,231,13612,12755,0,34447,0.0,76,23,0,18.4,4,7,1,37,32,7,0,0,0
https://github.com/quantumlib/Cirq.git,Y,2373,1671,110532,The source code of this project has been organised into different modules in a way that shows the relationship between different files,Multiple contributors: https://github.com/quantumlib/Cirq/graphs/contributors,No indications of using CI services,"There is a well maintained README, codes are well documented",Consistent commits in the last month,"More closed than open, author responds frequently",https://github.com/quantumlib/Cirq/blob/master/LICENSE,There is no evidence of any testing done on the project.,90.9262013365018,0,0,0,0,0,0,4283,294,28,5,4,689,114,3,1,8,1146,1153,338,65,3012,170,526,5,1.5,13582,10,1.0,74,0.0,1527,566,61,90785,23683,259,3823,0.0,8707,217,156013,1103,0,0,5.0,0.2,26.8,267,5.0,13991,235,1527,6,635,4680390,4.0,0,57115,0,1184,0,1512,94876,90785,0,253114,0.0,1308,267,2,20.0,34,427,0,551,444,313,2,0,232
